r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,Q
0.039,0.085,0.018,0.076,0.072,0.034,0.011,0.06,0.088,0.077,0.081,0.051,0.048,0.039,0.085,0.026,0.057,0.053,0,0,851.2883191
0.08,0.043,0.068,0.031,0.012,0.033,0.1,0.016,0.008,0.104,0.058,0.074,0.077,0.048,0.064,0.039,0.084,0.061,0,0,541.8884624
0.037,0.037,0.086,0.055,0.077,0.032,0.089,0.031,0.089,0.024,0.006,0.047,0.058,0.087,0.046,0.088,0.072,0.039,0,0,880.0871419
0.024,0.017,0.057,0.085,0.1,0.041,0.035,0.086,0.105,0.084,0.031,0.085,0.009,0.04,0.023,0.047,0.05,0.081,0,0,1155.07265
0.071,0.035,0.082,0.018,0.046,0.033,0.078,0.072,0.085,0.067,0.045,0.061,0.023,0.037,0.08,0.088,0.038,0.041,0,0,583.9817576
0.035,0.086,0.039,0.036,0.024,0.06,0.047,0.012,0.086,0.013,0.044,0.097,0.096,0.091,0.054,0.032,0.098,0.05,0,0,912.0212181
0.025,0.004,0.107,0.054,0.07,0.107,0.043,0.11,0.074,0.096,0.015,0.01,0.025,0.03,0.067,0.056,0.035,0.072,0,0,1125.380204
0.066,0.03,0.037,0.072,0.055,0.074,0.073,0.07,0.053,0.052,0.016,0.067,0.071,0.069,0.054,0.051,0.019,0.071,0,0,611.4051493
0.033,0.03,0.072,0.075,0.072,0.108,0.106,0.059,0.016,0.061,0.045,0.102,0.084,0.009,0.066,0.005,0.019,0.038,0,0,944.6665699
0.08,0.051,0.092,0.074,0.005,0.05,0.007,0.071,0.056,0.064,0.014,0.089,0.016,0.101,0.108,0.081,0.037,0.004,0,0,541.6633415
0.044,0.058,0.069,0.023,0.082,0.09,0.052,0.091,0.038,0.091,0.026,0.021,0.063,0.027,0.019,0.071,0.035,0.1,0,0,788.88588
0.045,0.072,0.08,0.093,0.066,0.059,0.016,0.044,0.055,0.081,0.042,0.073,0.087,0.043,0.024,0.086,0.018,0.016,0,0,777.4055469
0.004,0.063,0.008,0.041,0.076,0.015,0.076,0.053,0.093,0.087,0.022,0.086,0.089,0.074,0.055,0.068,0.06,0.03,0,0,3544.814508
0.024,0.043,0.077,0.037,0.153,0.049,0.042,0.092,0.011,0.07,0.076,0.009,0.013,0.067,0.023,0.072,0.125,0.017,0,0,1154.823932
0.032,0.008,0.017,0.101,0.023,0.084,0.1,0.096,0.05,0.072,0.05,0.011,0.082,0.095,0.103,0.017,0.044,0.015,0,0,964.4261802
0.051,0.1,0.08,0.032,0.048,0.045,0.012,0.09,0.016,0.064,0.099,0.028,0.104,0.094,0.031,0.01,0.016,0.08,0,0,718.8462251
0.079,0.069,0.066,0.085,0.039,0.079,0.012,0.006,0.047,0.016,0.075,0.07,0.093,0.062,0.018,0.054,0.08,0.05,0,0,545.9307542
0.07,0.071,0.01,0.01,0.007,0.095,0.07,0.006,0.068,0.089,0.031,0.071,0.092,0.049,0.055,0.09,0.01,0.106,0,0,589.5475913
0.021,0.04,0.04,0.076,0.083,0.039,0.042,0.097,0.048,0.069,0.042,0.072,0.027,0.027,0.093,0.059,0.07,0.055,0,0,1256.988611
0.089,0.087,0.047,0.07,0.027,0.096,0.004,0.063,0.01,0.01,0.029,0.053,0.075,0.071,0.095,0.012,0.099,0.063,0,0,506.5275113
0.049,0.081,0.045,0.01,0.05,0.028,0.036,0.083,0.063,0.048,0.084,0.07,0.064,0.067,0.074,0.043,0.081,0.024,0,0,737.7174974
0.012,0.069,0.05,0.079,0.039,0.054,0.036,0.054,0.102,0.019,0.044,0.088,0.072,0.075,0.1,0.028,0.056,0.023,0,0,1785.270938
0.006,0.068,0.11,0.005,0.017,0.007,0.087,0.065,0.025,0.112,0.061,0.089,0.083,0.007,0.082,0.093,0.03,0.053,0,0,2755.191527
0.097,0.087,0.024,0.081,0.102,0.004,0.084,0.016,0.042,0.021,0.032,0.081,0.089,0.083,0.039,0.03,0.07,0.018,0,0,479.6413464
0.054,0.073,0.054,0.032,0.066,0.056,0.046,0.047,0.071,0.017,0.089,0.009,0.087,0.035,0.062,0.073,0.036,0.093,0,0,693.8076664
0.053,0.073,0.004,0.021,0.008,0.054,0.057,0.101,0.061,0.054,0.085,0.102,0.055,0.085,0.064,0.064,0.018,0.041,0,0,702.3012283
0.072,0.019,0.079,0.068,0.086,0.052,0.016,0.033,0.052,0.058,0.027,0.092,0.087,0.049,0.078,0.05,0.052,0.03,0,0,578.8301233
0.047,0.06,0.052,0.094,0.082,0.006,0.019,0.052,0.061,0.109,0.081,0.024,0.044,0.016,0.095,0.016,0.079,0.063,0,0,756.9598967
0.016,0.007,0.068,0.07,0.098,0.1,0.047,0.072,0.092,0.053,0.007,0.01,0.089,0.037,0.01,0.044,0.085,0.095,0,0,1490.554872
0.086,0.027,0.068,0.088,0.085,0.052,0.075,0.019,0.044,0.052,0.071,0.028,0.01,0.089,0.023,0.081,0.081,0.021,0,0,517.4438287
0.106,0.023,0.014,0.035,0.036,0.074,0.1,0.063,0.079,0.098,0.093,0.005,0.068,0.093,0.042,0.019,0.032,0.02,0,0,453.6736061
0.05,0.016,0.05,0.087,0.063,0.033,0.041,0.079,0.091,0.08,0.07,0.027,0.054,0.014,0.049,0.059,0.056,0.081,0,0,728.259189
0.064,0.058,0.073,0.044,0.088,0.054,0.068,0.079,0.009,0.013,0.102,0.034,0.094,0.012,0.02,0.057,0.103,0.028,0,0,623.1819012
0.042,0.026,0.074,0.032,0.075,0.01,0.073,0.026,0.116,0.057,0.106,0.019,0.088,0.014,0.041,0.063,0.067,0.071,0,0,812.9062853
0.026,0.022,0.043,0.016,0.095,0.026,0.088,0.012,0.072,0.053,0.103,0.039,0.094,0.075,0.005,0.048,0.095,0.088,0,0,1100.269307
0.018,0.056,0.021,0.08,0.08,0.027,0.087,0.097,0.016,0.067,0.104,0.046,0.111,0.025,0.029,0.093,0.024,0.019,0,0,1383.812257
0.077,0.057,0.083,0.015,0.078,0.084,0.038,0.04,0.027,0.016,0.045,0.084,0.041,0.083,0.019,0.082,0.045,0.086,0,0,554.8786293
0.058,0.047,0.012,0.053,0.05,0.023,0.033,0.1,0.123,0.02,0.034,0.059,0.018,0.063,0.016,0.09,0.105,0.096,0,0,663.7295768
0.073,0.108,0.048,0.114,0.011,0.019,0.121,0.009,0.032,0.006,0.054,0.065,0.035,0.026,0.073,0.076,0.116,0.014,0,0,573.6640264
0.099,0.026,0.023,0.009,0.011,0.067,0.051,0.096,0.035,0.099,0.016,0.06,0.073,0.065,0.056,0.074,0.049,0.091,0,0,473.9477763
0.023,0.033,0.082,0.037,0.077,0.065,0.045,0.065,0.089,0.02,0.024,0.08,0.027,0.055,0.099,0.012,0.11,0.057,0,0,1187.209767
0.016,0.006,0.088,0.047,0.097,0.091,0.012,0.029,0.062,0.086,0.04,0.101,0.032,0.071,0.068,0.02,0.076,0.058,0,0,1491.341348
0.083,0.068,0.042,0.039,0.059,0.072,0.049,0.059,0.058,0.053,0.087,0.025,0.08,0.007,0.065,0.084,0.017,0.053,0,0,529.170477
0.03,0.093,0.059,0.004,0.088,0.022,0.009,0.029,0.055,0.047,0.044,0.084,0.096,0.081,0.005,0.114,0.059,0.081,0,0,1005.016412
0.081,0.077,0.049,0.104,0.121,0.059,0.005,0.056,0.005,0.065,0.114,0.014,0.096,0.011,0.012,0.01,0.095,0.026,0,0,537.0743022
0.052,0.1,0.088,0.031,0.03,0.057,0.062,0.063,0.075,0.075,0.022,0.012,0.094,0.024,0.026,0.042,0.097,0.05,0,0,710.0659668
0.036,0.074,0.032,0.035,0.039,0.065,0.023,0.089,0.075,0.091,0.018,0.073,0.079,0.082,0.043,0.016,0.068,0.062,0,0,895.5874401
0.038,0.009,0.05,0.102,0.031,0.035,0.019,0.095,0.014,0.072,0.088,0.016,0.076,0.051,0.042,0.083,0.085,0.094,0,0,866.3407605
0.031,0.052,0.056,0.017,0.047,0.066,0.101,0.058,0.099,0.04,0.075,0.033,0.029,0.079,0.069,0.087,0.017,0.044,0,0,983.7180257
0.111,0.041,0.049,0.036,0.087,0.019,0.106,0.02,0.012,0.049,0.05,0.103,0.071,0.038,0.083,0.058,0.038,0.029,0,0,440.6998736
0.043,0.035,0.081,0.077,0.066,0.02,0.066,0.073,0.022,0.011,0.061,0.053,0.091,0.085,0.026,0.04,0.061,0.089,0,0,800.7593044
0.02,0.042,0.088,0.042,0.042,0.064,0.083,0.029,0.1,0.073,0.097,0.089,0.055,0.016,0.007,0.062,0.042,0.049,0,0,1294.950596
0.043,0.077,0.059,0.069,0.075,0.059,0.045,0.057,0.105,0.1,0.04,0.017,0.019,0.087,0.029,0.08,0.024,0.015,0,0,799.9130501
0.113,0.089,0.07,0.03,0.114,0.09,0.06,0.012,0.029,0.082,0.01,0.047,0.029,0.073,0.007,0.01,0.096,0.039,0,0,435.5277983
0.064,0.036,0.03,0.072,0.09,0.059,0.05,0.056,0.101,0.035,0.006,0.04,0.095,0.048,0.016,0.066,0.067,0.069,0,0,623.388896
0.007,0.056,0.073,0.031,0.023,0.067,0.06,0.093,0.039,0.01,0.077,0.092,0.071,0.046,0.099,0.033,0.065,0.058,0,0,2503.77431
0.054,0.1,0.119,0.014,0.112,0.038,0.03,0.026,0.121,0.025,0.045,0.008,0.038,0.06,0.041,0.08,0.019,0.07,0,0,693.1530771
0.024,0.071,0.083,0.013,0.072,0.078,0.049,0.052,0.013,0.085,0.033,0.039,0.071,0.019,0.05,0.099,0.094,0.055,0,0,1155.677125
0.095,0.083,0.107,0.088,0.024,0.017,0.089,0.053,0.062,0.026,0.04,0.071,0.006,0.055,0.005,0.08,0.085,0.014,0,0,485.8320973
0.008,0.1,0.018,0.08,0.084,0.014,0.106,0.013,0.026,0.067,0.087,0.055,0.048,0.06,0.145,0.021,0.035,0.033,0,0,2298.935681
0.027,0.053,0.095,0.038,0.019,0.023,0.063,0.133,0.061,0.031,0.047,0.032,0.077,0.11,0.029,0.096,0.037,0.029,0,0,1073.019877
0.055,0.031,0.058,0.059,0.049,0.092,0.037,0.051,0.037,0.072,0.059,0.062,0.026,0.102,0.055,0.057,0.02,0.078,0,0,685.8460023
0.072,0.022,0.029,0.077,0.064,0.054,0.06,0.063,0.079,0.079,0.051,0.022,0.078,0.052,0.055,0.071,0.064,0.008,0,0,578.8393574
0.087,0.093,0.077,0.093,0.089,0.017,0.032,0.078,0.009,0.046,0.016,0.094,0.028,0.08,0.033,0.042,0.059,0.027,0,0,513.4838298
0.084,0.022,0.097,0.06,0.092,0.031,0.055,0.05,0.013,0.088,0.005,0.077,0.02,0.05,0.09,0.036,0.095,0.035,0,0,525.2396298
0.115,0.012,0.044,0.018,0.018,0.064,0.009,0.033,0.077,0.025,0.111,0.092,0.066,0.06,0.04,0.018,0.078,0.12,0,0,431.2531069
0.089,0.013,0.053,0.084,0.057,0.084,0.027,0.05,0.061,0.07,0.018,0.095,0.018,0.083,0.083,0.005,0.089,0.021,0,0,506.4874419
0.12,0.047,0.061,0.027,0.051,0.052,0.005,0.01,0.021,0.104,0.094,0.081,0.019,0.005,0.11,0.054,0.098,0.041,0,0,419.6741683
0.065,0.069,0.019,0.067,0.075,0.015,0.049,0.074,0.024,0.033,0.042,0.049,0.078,0.087,0.048,0.081,0.051,0.074,0,0,617.5228463
0.012,0.087,0.048,0.034,0.025,0.069,0.085,0.052,0.093,0.093,0.044,0.074,0.095,0.006,0.074,0.01,0.051,0.048,0,0,1784.100359
0.019,0.088,0.046,0.052,0.088,0.008,0.093,0.045,0.083,0.018,0.085,0.012,0.084,0.073,0.03,0.09,0.046,0.04,0,0,1337.596807
0.073,0.037,0.064,0.098,0.048,0.06,0.057,0.053,0.09,0.016,0.033,0.041,0.061,0.005,0.087,0.083,0.024,0.07,0,0,573.7065239
0.09,0.091,0.025,0.068,0.081,0.071,0.075,0.037,0.017,0.011,0.057,0.022,0.09,0.088,0.054,0.021,0.085,0.017,0,0,502.7883801
0.082,0.039,0.022,0.045,0.075,0.044,0.071,0.065,0.072,0.031,0.057,0.009,0.059,0.074,0.076,0.053,0.055,0.071,0,0,533.4525542
0.048,0.057,0.039,0.005,0.038,0.087,0.05,0.075,0.031,0.047,0.079,0.058,0.032,0.091,0.056,0.067,0.079,0.061,0,0,747.6076149
0.083,0.08,0.065,0.009,0.1,0.05,0.032,0.078,0.093,0.087,0.075,0.006,0.062,0.088,0.019,0.032,0.02,0.021,0,0,528.9481703
0.034,0.005,0.094,0.074,0.007,0.078,0.016,0.015,0.063,0.071,0.088,0.065,0.07,0.071,0.087,0.008,0.093,0.061,0,0,928.9388307
0.093,0.077,0.024,0.01,0.018,0.036,0.067,0.036,0.1,0.084,0.102,0.081,0.026,0.104,0.037,0.059,0.03,0.016,0,0,492.7204941
0.039,0.029,0.112,0.031,0.068,0.007,0.081,0.01,0.009,0.05,0.008,0.083,0.092,0.082,0.106,0.043,0.069,0.081,0,0,852.0857762
0.071,0.043,0.106,0.041,0.11,0.11,0.057,0.07,0.023,0.041,0.096,0.011,0.046,0.005,0.026,0.05,0.061,0.033,0,0,583.4424164
0.089,0.022,0.097,0.063,0.092,0.082,0.032,0.012,0.07,0.072,0.059,0.018,0.022,0.05,0.04,0.065,0.077,0.038,0,0,506.3522544
0.076,0.069,0.06,0.056,0.019,0.037,0.037,0.09,0.004,0.086,0.033,0.095,0.019,0.069,0.065,0.04,0.052,0.093,0,0,559.5388455
0.018,0.084,0.016,0.094,0.056,0.015,0.072,0.013,0.067,0.069,0.091,0.091,0.054,0.09,0.051,0.011,0.093,0.015,0,0,1384.362355
0.026,0.051,0.033,0.082,0.086,0.083,0.096,0.047,0.076,0.087,0.079,0.017,0.063,0.078,0.029,0.017,0.02,0.03,0,0,1097.313342
0.108,0.105,0.076,0.021,0.109,0.053,0.019,0.048,0.076,0.011,0.014,0.02,0.114,0.071,0.11,0.011,0.013,0.021,0,0,448.1390798
0.028,0.049,0.005,0.079,0.006,0.014,0.069,0.095,0.051,0.098,0.005,0.093,0.048,0.097,0.067,0.099,0.048,0.049,0,0,1050.165537
0.106,0.063,0.052,0.113,0.02,0.029,0.019,0.01,0.01,0.124,0.106,0.026,0.083,0.116,0.021,0.02,0.062,0.02,0,0,453.6271582
0.113,0.049,0.054,0.017,0.097,0.058,0.068,0.027,0.04,0.05,0.098,0.118,0.096,0.011,0.014,0.027,0.038,0.025,0,0,435.6427551
0.091,0.024,0.066,0.054,0.093,0.054,0.04,0.054,0.007,0.057,0.086,0.039,0.09,0.051,0.02,0.028,0.054,0.092,0,0,499.456558
0.029,0.096,0.01,0.095,0.035,0.068,0.102,0.017,0.037,0.103,0.103,0.039,0.031,0.047,0.046,0.085,0.009,0.048,0,0,1025.10128
0.081,0.036,0.099,0.018,0.101,0.081,0.049,0.026,0.094,0.088,0.078,0.007,0.03,0.036,0.023,0.09,0.055,0.008,0,0,537.1949321
0.029,0.009,0.022,0.053,0.03,0.08,0.016,0.031,0.12,0.034,0.111,0.075,0.093,0.022,0.102,0.038,0.017,0.118,0,0,1027.542563
0.137,0.132,0.131,0.006,0.012,0.011,0.008,0.041,0.047,0.005,0.008,0.14,0.087,0.01,0.049,0.067,0.081,0.028,0,0,385.8522407
0.016,0.045,0.036,0.102,0.107,0.044,0.092,0.017,0.103,0.041,0.007,0.102,0.056,0.006,0.102,0.031,0.073,0.02,0,0,1489.376713
0.077,0.049,0.088,0.021,0.033,0.093,0.045,0.026,0.05,0.064,0.005,0.071,0.027,0.093,0.045,0.066,0.086,0.061,0,0,554.9651502
0.099,0.013,0.089,0.098,0.044,0.042,0.009,0.092,0.087,0.012,0.041,0.06,0.022,0.005,0.026,0.097,0.058,0.106,0,0,473.6451046
0.035,0.083,0.08,0.076,0.08,0.093,0.034,0.085,0.046,0.039,0.071,0.009,0.082,0.008,0.074,0.076,0.025,0.004,0,0,910.0433065
0.079,0.045,0.032,0.076,0.047,0.1,0.041,0.074,0.042,0.069,0.077,0.092,0.039,0.012,0.042,0.03,0.085,0.018,0,0,545.8351658
0.083,0.038,0.024,0.068,0.036,0.084,0.074,0.077,0.077,0.066,0.068,0.083,0.017,0.048,0.056,0.068,0.022,0.011,0,0,529.1356456
0.078,0.075,0.069,0.095,0.041,0.067,0.069,0.042,0.043,0.061,0.043,0.077,0.087,0.016,0.082,0.025,0.014,0.016,0,0,549.9721342
0.013,0.042,0.059,0.032,0.049,0.117,0.042,0.027,0.107,0.04,0.087,0.045,0.06,0.116,0.006,0.055,0.023,0.08,0,0,1698.552603
0.077,0.017,0.068,0.083,0.053,0.082,0.016,0.075,0.046,0.04,0.065,0.051,0.076,0.045,0.055,0.072,0.072,0.007,0,0,554.8296128
0.095,0.036,0.097,0.106,0.075,0.036,0.046,0.089,0.021,0.039,0.03,0.009,0.102,0.099,0.049,0.008,0.019,0.044,0,0,485.8391392
0.097,0.045,0.104,0.035,0.081,0.042,0.006,0.05,0.038,0.037,0.076,0.066,0.104,0.04,0.051,0.027,0.062,0.039,0,0,479.6942804
0.068,0.036,0.032,0.008,0.021,0.135,0.056,0.08,0.008,0.008,0.062,0.085,0.095,0.035,0.026,0.018,0.142,0.085,0,0,600.4387602
0.069,0.071,0.019,0.027,0.09,0.05,0.055,0.042,0.05,0.058,0.067,0.054,0.08,0.074,0.089,0.007,0.017,0.081,0,0,594.5778835
0.084,0.099,0.022,0.071,0.011,0.045,0.049,0.035,0.049,0.049,0.064,0.032,0.038,0.041,0.05,0.101,0.053,0.107,0,0,525.409215
0.005,0.049,0.105,0.097,0.053,0.023,0.049,0.078,0.024,0.063,0.048,0.022,0.046,0.087,0.086,0.009,0.085,0.071,0,0,3079.326192
0.06,0.087,0.031,0.077,0.017,0.104,0.049,0.092,0.109,0.031,0.036,0.058,0.063,0.016,0.041,0.021,0.061,0.047,0,0,648.8257683
0.04,0.054,0.024,0.005,0.077,0.021,0.089,0.057,0.088,0.064,0.058,0.043,0.065,0.064,0.065,0.081,0.034,0.071,0,0,838.5224129
0.036,0.041,0.043,0.074,0.046,0.023,0.104,0.095,0.098,0.081,0.073,0.043,0.111,0.039,0.026,0.006,0.018,0.043,0,0,894.811154
0.037,0.117,0.032,0.052,0.013,0.05,0.049,0.044,0.075,0.118,0.051,0.025,0.081,0.05,0.011,0.043,0.084,0.068,0,0,879.9523058
0.09,0.07,0.079,0.073,0.051,0.08,0.04,0.077,0.029,0.015,0.054,0.015,0.092,0.016,0.053,0.093,0.068,0.005,0,0,502.7339235
0.036,0.027,0.126,0.007,0.02,0.054,0.072,0.046,0.089,0.008,0.102,0.11,0.099,0.034,0.005,0.099,0.046,0.02,0,0,895.454955
0.06,0.06,0.093,0.043,0.093,0.099,0.023,0.097,0.084,0.044,0.03,0.015,0.02,0.006,0.023,0.071,0.041,0.098,0,0,648.7523891
0.065,0.079,0.074,0.052,0.066,0.045,0.049,0.095,0.045,0.033,0.046,0.03,0.011,0.061,0.061,0.02,0.09,0.078,0,0,617.1285128
0.061,0.077,0.014,0.076,0.047,0.028,0.083,0.077,0.071,0.04,0.051,0.006,0.086,0.092,0.029,0.013,0.082,0.067,0,0,642.4834005
0.038,0.039,0.058,0.012,0.091,0.062,0.006,0.086,0.085,0.008,0.091,0.057,0.097,0.064,0.009,0.088,0.076,0.033,0,0,865.7971014
0.074,0.023,0.015,0.073,0.051,0.017,0.017,0.067,0.056,0.038,0.1,0.021,0.114,0.064,0.033,0.115,0.028,0.094,0,0,569.3753625
0.076,0.093,0.033,0.086,0.014,0.02,0.081,0.028,0.01,0.017,0.105,0.032,0.015,0.093,0.095,0.065,0.079,0.058,0,0,559.5855893
0.08,0.063,0.037,0.072,0.057,0.079,0.033,0.078,0.08,0.024,0.063,0.072,0.026,0.066,0.041,0.068,0.053,0.008,0,0,541.4883766
0.018,0.067,0.006,0.069,0.025,0.039,0.015,0.033,0.1,0.071,0.064,0.049,0.077,0.105,0.038,0.052,0.095,0.077,0,0,1387.284015
0.027,0.047,0.016,0.036,0.053,0.041,0.09,0.082,0.066,0.081,0.087,0.065,0.085,0.018,0.074,0.029,0.051,0.052,0,0,1073.512431
0.039,0.073,0.067,0.019,0.022,0.087,0.046,0.101,0.049,0.09,0.05,0.077,0.015,0.096,0.006,0.049,0.097,0.017,0,0,851.2214675
0.029,0.007,0.076,0.076,0.025,0.017,0.012,0.113,0.023,0.066,0.034,0.094,0.094,0.066,0.029,0.091,0.106,0.042,0,0,1027.267431
0.017,0.032,0.036,0.031,0.044,0.029,0.083,0.013,0.109,0.116,0.076,0.016,0.02,0.078,0.054,0.089,0.052,0.105,0,0,1438.082304
0.008,0.029,0.088,0.045,0.062,0.097,0.034,0.07,0.1,0.047,0.047,0.005,0.071,0.105,0.073,0.026,0.032,0.061,0,0,2299.809149
0.08,0.015,0.031,0.083,0.018,0.057,0.097,0.011,0.036,0.083,0.098,0.069,0.047,0.049,0.035,0.09,0.029,0.072,0,0,541.8523193
0.061,0.02,0.095,0.119,0.066,0.039,0.041,0.038,0.088,0.122,0.005,0.022,0.088,0.015,0.033,0.053,0.025,0.07,0,0,642.1329149
0.046,0.044,0.03,0.046,0.027,0.101,0.064,0.103,0.026,0.032,0.058,0.091,0.032,0.034,0.022,0.092,0.083,0.069,0,0,767.7134592
0.009,0.112,0.041,0.006,0.046,0.045,0.009,0.095,0.105,0.084,0.044,0.02,0.101,0.033,0.03,0.011,0.101,0.108,0,0,2139.433653
0.028,0.058,0.011,0.084,0.062,0.051,0.096,0.05,0.077,0.062,0.027,0.071,0.065,0.047,0.1,0.074,0.008,0.029,0,0,1048.530399
0.065,0.06,0.073,0.038,0.046,0.065,0.049,0.103,0.092,0.033,0.03,0.065,0.063,0.085,0.007,0.083,0.035,0.008,0,0,617.0537823
0.09,0.099,0.017,0.042,0.025,0.088,0.078,0.098,0.097,0.029,0.024,0.082,0.008,0.091,0.06,0.032,0.035,0.005,0,0,502.714124
0.067,0.103,0.029,0.014,0.082,0.095,0.062,0.088,0.105,0.006,0.032,0.051,0.023,0.082,0.089,0.009,0.011,0.052,0,0,605.282763
0.089,0.066,0.043,0.076,0.014,0.05,0.045,0.028,0.089,0.041,0.065,0.089,0.071,0.046,0.082,0.011,0.006,0.089,0,0,506.4749215
0.012,0.024,0.036,0.05,0.088,0.08,0.085,0.045,0.063,0.094,0.064,0.077,0.032,0.03,0.075,0.078,0.05,0.017,0,0,1785.718918
0.096,0.015,0.05,0.11,0.033,0.1,0.036,0.118,0.057,0.029,0.044,0.014,0.084,0.07,0.045,0.06,0.011,0.028,0,0,482.7475924
0.017,0.062,0.086,0.063,0.008,0.108,0.027,0.1,0.024,0.023,0.029,0.081,0.021,0.055,0.098,0.01,0.099,0.089,0,0,1435.305653
0.029,0.064,0.06,0.075,0.075,0.085,0.048,0.069,0.049,0.067,0.041,0.027,0.013,0.05,0.071,0.054,0.064,0.059,0,0,1025.153102
0.035,0.067,0.084,0.076,0.04,0.08,0.074,0.01,0.066,0.041,0.046,0.033,0.079,0.076,0.048,0.017,0.087,0.041,0,0,910.8643332
0.051,0.076,0.058,0.061,0.029,0.028,0.024,0.02,0.1,0.069,0.005,0.067,0.091,0.09,0.081,0.054,0.051,0.045,0,0,719.3406823
0.053,0.086,0.085,0.074,0.059,0.068,0.055,0.061,0.081,0.09,0.007,0.035,0.029,0.034,0.012,0.079,0.032,0.06,0,0,701.2535305
0.041,0.094,0.088,0.098,0.022,0.022,0.028,0.059,0.005,0.048,0.074,0.013,0.054,0.095,0.098,0.019,0.077,0.065,0,0,824.8662754
0.032,0.022,0.021,0.101,0.061,0.038,0.048,0.066,0.059,0.016,0.034,0.101,0.081,0.094,0.046,0.061,0.077,0.042,0,0,965.0201925
0.09,0.075,0.011,0.042,0.102,0.024,0.081,0.068,0.014,0.018,0.012,0.024,0.046,0.072,0.103,0.034,0.081,0.103,0,0,503.0806673
0.051,0.061,0.043,0.106,0.076,0.026,0.029,0.048,0.019,0.032,0.011,0.062,0.114,0.046,0.051,0.076,0.077,0.072,0,0,719.3019612
0.051,0.018,0.088,0.031,0.056,0.068,0.082,0.073,0.061,0.083,0.01,0.068,0.054,0.076,0.023,0.058,0.067,0.033,0,0,719.0826198
0.009,0.078,0.092,0.039,0.061,0.006,0.072,0.014,0.08,0.069,0.061,0.029,0.033,0.096,0.092,0.042,0.072,0.055,0,0,2138.108927
0.074,0.017,0.12,0.068,0.106,0.032,0.098,0.093,0.075,0.014,0.051,0.014,0.089,0.016,0.047,0.025,0.021,0.04,0,0,568.4343551
0.006,0.043,0.087,0.049,0.041,0.088,0.09,0.078,0.037,0.092,0.04,0.067,0.052,0.054,0.007,0.053,0.084,0.032,0,0,2748.140965
0.113,0.058,0.039,0.071,0.087,0.019,0.048,0.114,0.099,0.041,0.057,0.083,0.068,0.023,0.011,0.01,0.019,0.04,0,0,435.5317613
0.008,0.106,0.102,0.093,0.084,0.062,0.013,0.028,0.032,0.013,0.083,0.104,0.083,0.03,0.009,0.011,0.107,0.032,0,0,2292.832401
0.084,0.045,0.03,0.013,0.051,0.049,0.041,0.032,0.059,0.057,0.102,0.026,0.053,0.035,0.102,0.029,0.093,0.099,0,0,525.6372675
0.049,0.082,0.088,0.031,0.082,0.056,0.043,0.042,0.049,0.083,0.076,0.06,0.033,0.021,0.039,0.05,0.084,0.032,0,0,737.0427176
0.079,0.008,0.019,0.055,0.077,0.032,0.076,0.085,0.079,0.031,0.057,0.099,0.049,0.066,0.058,0.067,0.042,0.021,0,0,546.1079624
0.012,0.107,0.073,0.039,0.089,0.012,0.048,0.058,0.106,0.11,0.059,0.095,0.074,0.014,0.018,0.039,0.041,0.006,0,0,1780.752048
0.059,0.047,0.036,0.101,0.109,0.046,0.092,0.007,0.016,0.056,0.08,0.072,0.04,0.072,0.04,0.025,0.067,0.035,0,0,655.8463324
0.061,0.01,0.107,0.051,0.027,0.021,0.004,0.046,0.113,0.047,0.085,0.05,0.117,0.053,0.008,0.044,0.098,0.058,0,0,642.7980791
0.122,0.043,0.045,0.07,0.103,0.016,0.092,0.041,0.065,0.02,0.011,0.016,0.063,0.098,0.097,0.042,0.015,0.041,0,0,415.1314704
0.09,0.095,0.029,0.086,0.009,0.076,0.052,0.04,0.045,0.092,0.095,0.04,0.049,0.063,0.024,0.034,0.066,0.015,0,0,502.7537245
0.021,0.069,0.102,0.005,0.04,0.015,0.02,0.03,0.082,0.095,0.088,0.048,0.05,0.098,0.081,0.106,0.038,0.012,0,0,1257.524683
0.082,0.046,0.074,0.052,0.047,0.035,0.065,0.066,0.021,0.064,0.086,0.073,0.073,0.041,0.02,0.069,0.068,0.018,0,0,533.2491089
0.039,0.078,0.04,0.057,0.029,0.009,0.034,0.043,0.061,0.023,0.037,0.118,0.02,0.084,0.07,0.025,0.121,0.112,0,0,852.3761312
0.012,0.108,0.005,0.064,0.068,0.04,0.104,0.019,0.065,0.051,0.073,0.051,0.07,0.054,0.031,0.064,0.02,0.101,0,0,1784.857617
0.013,0.055,0.006,0.007,0.03,0.049,0.06,0.06,0.104,0.101,0.04,0.088,0.06,0.01,0.098,0.092,0.08,0.047,0,0,1703.1503
0.048,0.063,0.105,0.088,0.064,0.069,0.085,0.046,0.016,0.012,0.097,0.009,0.026,0.051,0.061,0.012,0.096,0.052,0,0,746.486053
0.062,0.015,0.007,0.059,0.053,0.087,0.012,0.08,0.062,0.078,0.066,0.079,0.068,0.085,0.012,0.03,0.064,0.081,0,0,636.3131166
0.06,0.076,0.076,0.085,0.011,0.102,0.018,0.033,0.008,0.015,0.032,0.025,0.084,0.087,0.05,0.076,0.088,0.074,0,0,649.3141622
0.084,0.087,0.045,0.016,0.065,0.099,0.077,0.055,0.104,0.007,0.108,0.05,0.016,0.005,0.011,0.08,0.023,0.068,0,0,525.0198621
